wave,prompt_id,label,trajectory_name,generated_index,region,span_type,token_group,fine_role,tags,confidence,role_notes,analysis_group,span_id,char_start,char_end,rule_ids,review_priority,target_token_text
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,160,final_calculation,math_expression,unit_symbol,unit_symbol,unit_or_currency;final_calculation_region,0.88,,math_core,final_calculation:math_expression,598,602,final_calculation_line;unit_symbol_math_context,none,week
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,161,final_calculation,math_expression,math_operator,operator_symbol,final_calculation_region,1.00,,math_core,final_calculation:math_expression,602,604,final_calculation_line;operator,none, =
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,162,final_calculation,formatting,format_marker,whitespace,pure_horizontal_whitespace;final_calculation_region,1.00,,excluded_whitespace,final_calculation:formatting,604,605,final_calculation_line;horizontal_whitespace,none, 
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,163,final_calculation,math_expression,math_quantity,derived_number,final_calculation_region,0.96,,math_core,final_calculation:math_expression,605,606,final_calculation_line;numeric,none,3
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,164,final_calculation,math_expression,math_quantity,derived_number,final_calculation_region,0.96,,math_core,final_calculation:math_expression,606,607,final_calculation_line;numeric,none,5
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,165,final_calculation,math_expression,math_quantity,derived_number,final_calculation_region,0.96,,math_core,final_calculation:math_expression,607,608,final_calculation_line;numeric,none,0
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,166,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,608,618,final_calculation_line;default_reasoning_text,none, customers
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,167,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,618,622,final_calculation_line;default_reasoning_text,none, per
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,168,final_calculation,reasoning_prose,reasoning_text,entity_word,unit_word_prose;final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,622,627,final_calculation_line;default_reasoning_text;unit_word_outside_math,none, week
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,169,final_calculation,reasoning_prose,sentence_punctuation,sentence_period,final_calculation_region,0.90,,punctuation_control,final_calculation:reasoning_prose,627,628,final_calculation_line;punctuation_sentence,none,.
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,170,final_calculation,formatting,format_marker,structural_newline,structural_newline;final_calculation_region,1.00,,formatting_control,final_calculation:formatting,628,630,final_calculation_line;newline_format,none,"

"
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,171,answer_statement,final_answer_marker,answer_marker,answer_marker,answer_region,1.00,,answer_core,answer_statement:final_answer_marker,630,635,answer_region_last_marker;answer_marker_token,none,Final
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,172,answer_statement,final_answer_marker,answer_marker,answer_marker,answer_region,1.00,,answer_core,answer_statement:final_answer_marker,635,642,answer_region_last_marker;answer_marker_token,none, answer
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,173,answer_statement,final_answer_marker,answer_marker,answer_marker,answer_region,1.00,,answer_core,answer_statement:final_answer_marker,642,643,answer_region_last_marker;answer_marker_token,none,:
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,174,answer_statement,formatting,format_marker,whitespace,pure_horizontal_whitespace;answer_region,1.00,,excluded_whitespace,answer_statement:formatting,643,644,answer_region_last_marker;horizontal_whitespace,none, 
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,175,answer_statement,final_answer_marker,answer_quantity,final_answer_number,answer_region,1.00,,answer_core,answer_statement:final_answer_marker,644,645,answer_region_last_marker;answer_numeric,high,3
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,176,answer_statement,final_answer_marker,answer_quantity,final_answer_number,answer_region,1.00,,answer_core,answer_statement:final_answer_marker,645,646,answer_region_last_marker;answer_numeric,high,5
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,177,answer_statement,final_answer_marker,answer_quantity,final_answer_number,answer_region,1.00,,answer_core,answer_statement:final_answer_marker,646,647,answer_region_last_marker;answer_numeric,high,0
v2_combined10,636,wrong,636_wrong_seed3004_attempt000005,178,stop,stop,stop_special,stop_special,,1.00,,stop_control,stop:stop,647,660,stop_token;stop_token,none,<end_of_turn>
v2_combined10,662,correct,662_correct_seed3002_attempt000003,0,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,0,4,intro_opening_line;default_reasoning_text,none,Here
v2_combined10,662,correct,662_correct_seed3002_attempt000003,1,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,4,5,intro_opening_line;default_reasoning_text,none,'
v2_combined10,662,correct,662_correct_seed3002_attempt000003,2,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,5,6,intro_opening_line;default_reasoning_text,none,s
v2_combined10,662,correct,662_correct_seed3002_attempt000003,3,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,6,10,intro_opening_line;default_reasoning_text,none, how
v2_combined10,662,correct,662_correct_seed3002_attempt000003,4,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,10,13,intro_opening_line;default_reasoning_text,none, to
v2_combined10,662,correct,662_correct_seed3002_attempt000003,5,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,13,19,intro_opening_line;default_reasoning_text,none, solve
v2_combined10,662,correct,662_correct_seed3002_attempt000003,6,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,19,23,intro_opening_line;default_reasoning_text,none, the
v2_combined10,662,correct,662_correct_seed3002_attempt000003,7,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,23,31,intro_opening_line;default_reasoning_text,none, problem
v2_combined10,662,correct,662_correct_seed3002_attempt000003,8,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,31,36,intro_opening_line;default_reasoning_text,none, step
v2_combined10,662,correct,662_correct_seed3002_attempt000003,9,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,36,37,intro_opening_line;default_reasoning_text,none,-
v2_combined10,662,correct,662_correct_seed3002_attempt000003,10,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,37,39,intro_opening_line;default_reasoning_text,none,by
v2_combined10,662,correct,662_correct_seed3002_attempt000003,11,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,39,40,intro_opening_line;default_reasoning_text,none,-
v2_combined10,662,correct,662_correct_seed3002_attempt000003,12,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,40,44,intro_opening_line;default_reasoning_text,none,step
v2_combined10,662,correct,662_correct_seed3002_attempt000003,13,intro_planning,reasoning_prose,sentence_punctuation,sentence_punctuation,,0.90,,punctuation_control,intro_planning:reasoning_prose,44,45,intro_opening_line;punctuation_sentence,none,:
v2_combined10,662,correct,662_correct_seed3002_attempt000003,14,intro_planning,formatting,format_marker,structural_newline,structural_newline,1.00,,formatting_control,intro_planning:formatting,45,47,intro_opening_line;newline_format,none,"

"
v2_combined10,662,correct,662_correct_seed3002_attempt000003,15,problem_setup,step_header,format_marker,list_marker,markdown_marker,1.00,,formatting_control,problem_setup:step_header,47,48,setup_before_work_start;markdown_or_list,none,1
v2_combined10,662,correct,662_correct_seed3002_attempt000003,16,problem_setup,step_header,format_marker,list_marker,markdown_marker,1.00,,formatting_control,problem_setup:step_header,48,49,setup_before_work_start;markdown_or_list,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,17,problem_setup,step_header,format_marker,markdown_bold,markdown_marker,1.00,,formatting_control,problem_setup:step_header,49,52,setup_before_work_start;markdown_or_list,none, **
v2_combined10,662,correct,662_correct_seed3002_attempt000003,18,problem_setup,step_header,reasoning_text,operation_word,,0.82,,reasoning_prose,problem_setup:step_header,52,56,setup_before_work_start;default_reasoning_text,none,Cost
v2_combined10,662,correct,662_correct_seed3002_attempt000003,19,problem_setup,step_header,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:step_header,56,59,setup_before_work_start;default_reasoning_text,none, of
v2_combined10,662,correct,662_correct_seed3002_attempt000003,20,problem_setup,step_header,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:step_header,59,65,setup_before_work_start;default_reasoning_text,none, chips
v2_combined10,662,correct,662_correct_seed3002_attempt000003,21,problem_setup,step_header,format_marker,markdown_bold,markdown_marker,1.00,,formatting_control,problem_setup:step_header,65,68,setup_before_work_start;markdown_or_list,none,:**
v2_combined10,662,correct,662_correct_seed3002_attempt000003,22,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,68,72,setup_before_work_start;default_reasoning_text,none, Gus
v2_combined10,662,correct,662_correct_seed3002_attempt000003,23,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,72,79,setup_before_work_start;default_reasoning_text,none, bought
v2_combined10,662,correct,662_correct_seed3002_attempt000003,24,problem_setup,formatting,format_marker,whitespace,pure_horizontal_whitespace,1.00,,excluded_whitespace,problem_setup:formatting,79,80,setup_before_work_start;horizontal_whitespace,none, 
v2_combined10,662,correct,662_correct_seed3002_attempt000003,25,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,80,81,setup_before_work_start;numeric,none,2
v2_combined10,662,correct,662_correct_seed3002_attempt000003,26,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,81,86,setup_before_work_start;default_reasoning_text,none, bags
v2_combined10,662,correct,662_correct_seed3002_attempt000003,27,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,86,89,setup_before_work_start;default_reasoning_text,none, of
v2_combined10,662,correct,662_correct_seed3002_attempt000003,28,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,89,95,setup_before_work_start;default_reasoning_text,none, chips
v2_combined10,662,correct,662_correct_seed3002_attempt000003,29,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,95,98,setup_before_work_start;default_reasoning_text,none, at
v2_combined10,662,correct,662_correct_seed3002_attempt000003,30,problem_setup,math_expression,unit_symbol,currency_symbol,currency,0.95,,math_core,problem_setup:math_expression,98,100,setup_before_work_start;currency_symbol,none, $
v2_combined10,662,correct,662_correct_seed3002_attempt000003,31,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,100,101,setup_before_work_start;numeric,none,2
v2_combined10,662,correct,662_correct_seed3002_attempt000003,32,problem_setup,math_expression,equation_punctuation,equation_decimal_point,,0.86,,math_core,problem_setup:math_expression,101,102,setup_before_work_start;punctuation_math_context,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,33,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,102,103,setup_before_work_start;numeric,none,0
v2_combined10,662,correct,662_correct_seed3002_attempt000003,34,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,103,104,setup_before_work_start;numeric,none,0
v2_combined10,662,correct,662_correct_seed3002_attempt000003,35,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,104,109,setup_before_work_start;default_reasoning_text,none, each
v2_combined10,662,correct,662_correct_seed3002_attempt000003,36,problem_setup,reasoning_prose,sentence_punctuation,sentence_punctuation,,0.90,,punctuation_control,problem_setup:reasoning_prose,109,110,setup_before_work_start;punctuation_sentence,none,","
v2_combined10,662,correct,662_correct_seed3002_attempt000003,37,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,110,113,setup_before_work_start;default_reasoning_text,none, so
v2_combined10,662,correct,662_correct_seed3002_attempt000003,38,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,113,117,setup_before_work_start;default_reasoning_text,none, the
v2_combined10,662,correct,662_correct_seed3002_attempt000003,39,problem_setup,reasoning_prose,reasoning_text,operation_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,117,122,setup_before_work_start;default_reasoning_text,none, cost
v2_combined10,662,correct,662_correct_seed3002_attempt000003,40,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,122,125,setup_before_work_start;default_reasoning_text,none, is
v2_combined10,662,correct,662_correct_seed3002_attempt000003,41,problem_setup,formatting,format_marker,whitespace,pure_horizontal_whitespace,1.00,,excluded_whitespace,problem_setup:formatting,125,126,setup_before_work_start;horizontal_whitespace,none, 
v2_combined10,662,correct,662_correct_seed3002_attempt000003,42,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,126,127,setup_before_work_start;numeric,none,2
v2_combined10,662,correct,662_correct_seed3002_attempt000003,43,problem_setup,math_expression,math_operator,operator_symbol,,1.00,,math_core,problem_setup:math_expression,127,129,setup_before_work_start;operator,none, *
v2_combined10,662,correct,662_correct_seed3002_attempt000003,44,problem_setup,math_expression,unit_symbol,currency_symbol,currency,0.95,,math_core,problem_setup:math_expression,129,131,setup_before_work_start;currency_symbol,none, $
v2_combined10,662,correct,662_correct_seed3002_attempt000003,45,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,131,132,setup_before_work_start;numeric,none,2
v2_combined10,662,correct,662_correct_seed3002_attempt000003,46,problem_setup,math_expression,equation_punctuation,equation_decimal_point,,0.86,,math_core,problem_setup:math_expression,132,133,setup_before_work_start;punctuation_math_context,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,47,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,133,134,setup_before_work_start;numeric,none,0
v2_combined10,662,correct,662_correct_seed3002_attempt000003,48,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,134,135,setup_before_work_start;numeric,none,0
v2_combined10,662,correct,662_correct_seed3002_attempt000003,49,problem_setup,math_expression,math_operator,operator_symbol,,1.00,,math_core,problem_setup:math_expression,135,137,setup_before_work_start;operator,none, =
v2_combined10,662,correct,662_correct_seed3002_attempt000003,50,problem_setup,math_expression,unit_symbol,currency_symbol,currency,0.95,,math_core,problem_setup:math_expression,137,139,setup_before_work_start;currency_symbol,none, $
v2_combined10,662,correct,662_correct_seed3002_attempt000003,51,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,139,140,setup_before_work_start;numeric,none,4
v2_combined10,662,correct,662_correct_seed3002_attempt000003,52,problem_setup,math_expression,equation_punctuation,equation_decimal_point,,0.86,,math_core,problem_setup:math_expression,140,141,setup_before_work_start;punctuation_math_context,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,53,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,141,142,setup_before_work_start;numeric,none,0
v2_combined10,662,correct,662_correct_seed3002_attempt000003,54,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,142,143,setup_before_work_start;numeric,none,0
v2_combined10,662,correct,662_correct_seed3002_attempt000003,55,problem_setup,math_expression,equation_punctuation,equation_decimal_point,,0.86,,math_core,problem_setup:math_expression,143,144,setup_before_work_start;punctuation_math_context,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,56,problem_setup,formatting,format_marker,structural_newline,structural_newline,1.00,,formatting_control,problem_setup:formatting,144,146,setup_before_work_start;newline_format,none,"

"
v2_combined10,662,correct,662_correct_seed3002_attempt000003,57,work_step,step_header,format_marker,list_marker,markdown_marker,1.00,,formatting_control,work_step:step_header,146,147,work_body;markdown_or_list,none,2
v2_combined10,662,correct,662_correct_seed3002_attempt000003,58,work_step,step_header,format_marker,list_marker,markdown_marker,1.00,,formatting_control,work_step:step_header,147,148,work_body;markdown_or_list,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,59,work_step,step_header,format_marker,markdown_bold,markdown_marker,1.00,,formatting_control,work_step:step_header,148,151,work_body;markdown_or_list,none, **
v2_combined10,662,correct,662_correct_seed3002_attempt000003,60,work_step,step_header,reasoning_text,operation_word,,0.82,,reasoning_prose,work_step:step_header,151,155,work_body;default_reasoning_text,none,Cost
v2_combined10,662,correct,662_correct_seed3002_attempt000003,61,work_step,step_header,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:step_header,155,158,work_body;default_reasoning_text,none, of
v2_combined10,662,correct,662_correct_seed3002_attempt000003,62,work_step,step_header,reasoning_text,entity_word,unit_word_prose,0.82,,reasoning_prose,work_step:step_header,158,166,work_body;default_reasoning_text;unit_word_outside_math,none, chicken
v2_combined10,662,correct,662_correct_seed3002_attempt000003,63,work_step,step_header,format_marker,markdown_bold,markdown_marker,1.00,,formatting_control,work_step:step_header,166,169,work_body;markdown_or_list,none,:**
v2_combined10,662,correct,662_correct_seed3002_attempt000003,64,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,169,172,work_body;default_reasoning_text,none, He
v2_combined10,662,correct,662_correct_seed3002_attempt000003,65,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,172,179,work_body;default_reasoning_text,none, bought
v2_combined10,662,correct,662_correct_seed3002_attempt000003,66,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,179,181,work_body;default_reasoning_text,none, a
v2_combined10,662,correct,662_correct_seed3002_attempt000003,67,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,181,188,work_body;default_reasoning_text,none, bucket
v2_combined10,662,correct,662_correct_seed3002_attempt000003,68,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,188,191,work_body;default_reasoning_text,none, of
v2_combined10,662,correct,662_correct_seed3002_attempt000003,69,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,191,197,work_body;default_reasoning_text,none, fried
v2_combined10,662,correct,662_correct_seed3002_attempt000003,70,work_step,reasoning_prose,reasoning_text,entity_word,unit_word_prose,0.82,,reasoning_prose,work_step:reasoning_prose,197,205,work_body;default_reasoning_text;unit_word_outside_math,none, chicken
v2_combined10,662,correct,662_correct_seed3002_attempt000003,71,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,205,209,work_body;default_reasoning_text,none, for
v2_combined10,662,correct,662_correct_seed3002_attempt000003,72,work_step,math_expression,unit_symbol,currency_symbol,currency,0.95,,math_core,work_step:math_expression,209,211,work_body;currency_symbol,none, $
v2_combined10,662,correct,662_correct_seed3002_attempt000003,73,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,211,212,work_body;numeric,none,8
v2_combined10,662,correct,662_correct_seed3002_attempt000003,74,work_step,math_expression,equation_punctuation,equation_decimal_point,,0.86,,math_core,work_step:math_expression,212,213,work_body;punctuation_math_context,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,75,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,213,214,work_body;numeric,none,0
v2_combined10,662,correct,662_correct_seed3002_attempt000003,76,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,214,215,work_body;numeric,none,0
v2_combined10,662,correct,662_correct_seed3002_attempt000003,77,work_step,math_expression,equation_punctuation,equation_decimal_point,,0.86,,math_core,work_step:math_expression,215,216,work_body;punctuation_math_context,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,78,work_step,formatting,format_marker,structural_newline,structural_newline,1.00,,formatting_control,work_step:formatting,216,218,work_body;newline_format,none,"

"
v2_combined10,662,correct,662_correct_seed3002_attempt000003,79,work_step,step_header,format_marker,list_marker,markdown_marker,1.00,,formatting_control,work_step:step_header,218,219,work_body;markdown_or_list,none,3
v2_combined10,662,correct,662_correct_seed3002_attempt000003,80,work_step,step_header,format_marker,list_marker,markdown_marker,1.00,,formatting_control,work_step:step_header,219,220,work_body;markdown_or_list,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,81,work_step,step_header,format_marker,markdown_bold,markdown_marker,1.00,,formatting_control,work_step:step_header,220,223,work_body;markdown_or_list,none, **
v2_combined10,662,correct,662_correct_seed3002_attempt000003,82,work_step,step_header,reasoning_text,operation_word,,0.82,,reasoning_prose,work_step:step_header,223,227,work_body;default_reasoning_text,none,Cost
v2_combined10,662,correct,662_correct_seed3002_attempt000003,83,work_step,step_header,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:step_header,227,230,work_body;default_reasoning_text,none, of
v2_combined10,662,correct,662_correct_seed3002_attempt000003,84,work_step,step_header,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:step_header,230,235,work_body;default_reasoning_text,none, soda
v2_combined10,662,correct,662_correct_seed3002_attempt000003,85,work_step,step_header,format_marker,markdown_bold,markdown_marker,1.00,,formatting_control,work_step:step_header,235,238,work_body;markdown_or_list,none,:**
v2_combined10,662,correct,662_correct_seed3002_attempt000003,86,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,238,241,work_body;default_reasoning_text,none, He
v2_combined10,662,correct,662_correct_seed3002_attempt000003,87,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,241,248,work_body;default_reasoning_text,none, bought
v2_combined10,662,correct,662_correct_seed3002_attempt000003,88,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,248,250,work_body;default_reasoning_text,none, a
v2_combined10,662,correct,662_correct_seed3002_attempt000003,89,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,250,257,work_body;default_reasoning_text,none, bottle
v2_combined10,662,correct,662_correct_seed3002_attempt000003,90,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,257,260,work_body;default_reasoning_text,none, of
v2_combined10,662,correct,662_correct_seed3002_attempt000003,91,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,260,265,work_body;default_reasoning_text,none, soda
v2_combined10,662,correct,662_correct_seed3002_attempt000003,92,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,265,269,work_body;default_reasoning_text,none, for
v2_combined10,662,correct,662_correct_seed3002_attempt000003,93,work_step,math_expression,unit_symbol,currency_symbol,currency,0.95,,math_core,work_step:math_expression,269,271,work_body;currency_symbol,none, $
v2_combined10,662,correct,662_correct_seed3002_attempt000003,94,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,271,272,work_body;numeric,none,1
v2_combined10,662,correct,662_correct_seed3002_attempt000003,95,work_step,math_expression,equation_punctuation,equation_decimal_point,,0.86,,math_core,work_step:math_expression,272,273,work_body;punctuation_math_context,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,96,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,273,274,work_body;numeric,none,0
v2_combined10,662,correct,662_correct_seed3002_attempt000003,97,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,274,275,work_body;numeric,none,0
v2_combined10,662,correct,662_correct_seed3002_attempt000003,98,work_step,math_expression,equation_punctuation,equation_decimal_point,,0.86,,math_core,work_step:math_expression,275,276,work_body;punctuation_math_context,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,99,work_step,formatting,format_marker,structural_newline,structural_newline,1.00,,formatting_control,work_step:formatting,276,278,work_body;newline_format,none,"

"
v2_combined10,662,correct,662_correct_seed3002_attempt000003,100,work_step,step_header,format_marker,list_marker,markdown_marker,1.00,,formatting_control,work_step:step_header,278,279,work_body;markdown_or_list,none,4
v2_combined10,662,correct,662_correct_seed3002_attempt000003,101,work_step,step_header,format_marker,list_marker,markdown_marker,1.00,,formatting_control,work_step:step_header,279,280,work_body;markdown_or_list,none,.
v2_combined10,662,correct,662_correct_seed3002_attempt000003,102,work_step,step_header,format_marker,markdown_bold,markdown_marker,1.00,,formatting_control,work_step:step_header,280,283,work_body;markdown_or_list,none, **
v2_combined10,662,correct,662_correct_seed3002_attempt000003,103,work_step,step_header,reasoning_text,operation_word,,0.82,,reasoning_prose,work_step:step_header,283,288,work_body;default_reasoning_text,none,Total
v2_combined10,662,correct,662_correct_seed3002_attempt000003,104,work_step,step_header,reasoning_text,operation_word,,0.82,,reasoning_prose,work_step:step_header,288,293,work_body;default_reasoning_text,none, cost
v2_combined10,662,correct,662_correct_seed3002_attempt000003,105,work_step,step_header,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:step_header,293,296,work_body;default_reasoning_text,none, of
v2_combined10,662,correct,662_correct_seed3002_attempt000003,106,work_step,step_header,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:step_header,296,302,work_body;default_reasoning_text,none, items
v2_combined10,662,correct,662_correct_seed3002_attempt000003,107,work_step,step_header,format_marker,markdown_bold,markdown_marker,1.00,,formatting_control,work_step:step_header,302,305,work_body;markdown_or_list,none,:**
v2_combined10,662,correct,662_correct_seed3002_attempt000003,108,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,305,309,work_body;default_reasoning_text,none, The
v2_combined10,662,correct,662_correct_seed3002_attempt000003,109,work_step,reasoning_prose,reasoning_text,operation_word,,0.82,,reasoning_prose,work_step:reasoning_prose,309,315,work_body;default_reasoning_text,none, total
v2_combined10,662,correct,662_correct_seed3002_attempt000003,110,work_step,reasoning_prose,reasoning_text,operation_word,,0.82,,reasoning_prose,work_step:reasoning_prose,315,320,work_body;default_reasoning_text,none, cost
v2_combined10,662,correct,662_correct_seed3002_attempt000003,111,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,320,323,work_body;default_reasoning_text,none, of
v2_combined10,662,correct,662_correct_seed3002_attempt000003,112,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,323,327,work_body;default_reasoning_text,none, all
v2_combined10,662,correct,662_correct_seed3002_attempt000003,113,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,327,331,work_body;default_reasoning_text,none, the
v2_combined10,662,correct,662_correct_seed3002_attempt000003,114,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,331,337,work_body;default_reasoning_text,none, items
v2_combined10,662,correct,662_correct_seed3002_attempt000003,115,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,337,340,work_body;default_reasoning_text,none, is
